Using device = cuda
Training params:
MAX_GRAD_NORM=1.2, 
      EPSILON = 10, 
      DELTA = 1e-05,
      EPOCHS = 30, 
      LR = 0.0001 
	Train Epoch: 0 	Loss: 23.118787 Acc@1: 0.000000 (ε spent so far = 2.96, δ = 1e-05)
	Train Epoch: 23 	Loss: 2.027906 Acc@1: 30.257713 (ε spent so far = 9.08, δ = 1e-05)
	Train Epoch: 23 	Loss: 2.026694 Acc@1: 30.222865 (ε spent so far = 9.10, δ = 1e-05)
	Train Epoch: 23 	Loss: 2.024760 Acc@1: 30.181339 (ε spent so far = 9.11, δ = 1e-05)
	Train Epoch: 23 	Loss: 2.025237 Acc@1: 30.066353 (ε spent so far = 9.12, δ = 1e-05)
	Train Epoch: 23 	Loss: 2.024250 Acc@1: 30.090837 (ε spent so far = 9.14, δ = 1e-05)
	Train Epoch: 23 	Loss: 2.023441 Acc@1: 30.029365 (ε spent so far = 9.15, δ = 1e-05)
	Train Epoch: 23 	Loss: 2.022937 Acc@1: 29.942537 (ε spent so far = 9.17, δ = 1e-05)
	Train Epoch: 23 	Loss: 2.021567 Acc@1: 29.998455 (ε spent so far = 9.18, δ = 1e-05)
	Train Epoch: 23 	Loss: 2.022132 Acc@1: 29.985172 (ε spent so far = 9.19, δ = 1e-05)
	Test set:Loss: 2.013637 Acc: 30.790000 
	Train Epoch: 24 	Loss: 2.017783 Acc@1: 30.474286 (ε spent so far = 9.21, δ = 1e-05)
	Train Epoch: 24 	Loss: 2.019411 Acc@1: 30.287639 (ε spent so far = 9.22, δ = 1e-05)
	Train Epoch: 24 	Loss: 2.019240 Acc@1: 30.343759 (ε spent so far = 9.24, δ = 1e-05)
	Train Epoch: 24 	Loss: 2.019685 Acc@1: 30.524702 (ε spent so far = 9.25, δ = 1e-05)
	Train Epoch: 24 	Loss: 2.018047 Acc@1: 30.507042 (ε spent so far = 9.26, δ = 1e-05)
	Train Epoch: 24 	Loss: 2.016479 Acc@1: 30.769805 (ε spent so far = 9.28, δ = 1e-05)
	Train Epoch: 24 	Loss: 2.016020 Acc@1: 30.638936 (ε spent so far = 9.29, δ = 1e-05)
	Train Epoch: 24 	Loss: 2.017356 Acc@1: 30.456514 (ε spent so far = 9.31, δ = 1e-05)
	Train Epoch: 24 	Loss: 2.016540 Acc@1: 30.422667 (ε spent so far = 9.32, δ = 1e-05)
	Train Epoch: 24 	Loss: 2.016565 Acc@1: 30.360464 (ε spent so far = 9.33, δ = 1e-05)
	Test set:Loss: 2.008635 Acc: 30.730000 
	Train Epoch: 25 	Loss: 2.014025 Acc@1: 29.765496 (ε spent so far = 9.35, δ = 1e-05)
	Train Epoch: 25 	Loss: 2.015646 Acc@1: 29.525602 (ε spent so far = 9.36, δ = 1e-05)
	Train Epoch: 25 	Loss: 2.012119 Acc@1: 30.103264 (ε spent so far = 9.37, δ = 1e-05)
	Train Epoch: 25 	Loss: 2.005787 Acc@1: 30.556826 (ε spent so far = 9.39, δ = 1e-05)
	Train Epoch: 25 	Loss: 2.002096 Acc@1: 30.859405 (ε spent so far = 9.40, δ = 1e-05)
	Train Epoch: 25 	Loss: 2.000894 Acc@1: 30.997785 (ε spent so far = 9.41, δ = 1e-05)
	Train Epoch: 25 	Loss: 2.002243 Acc@1: 30.964690 (ε spent so far = 9.43, δ = 1e-05)
	Train Epoch: 25 	Loss: 2.002586 Acc@1: 30.940304 (ε spent so far = 9.44, δ = 1e-05)
	Train Epoch: 25 	Loss: 2.003051 Acc@1: 30.848420 (ε spent so far = 9.45, δ = 1e-05)
	Train Epoch: 25 	Loss: 2.002518 Acc@1: 30.960169 (ε spent so far = 9.47, δ = 1e-05)
	Test set:Loss: 1.993778 Acc: 32.030000 
	Train Epoch: 26 	Loss: 2.010026 Acc@1: 31.050925 (ε spent so far = 9.48, δ = 1e-05)
	Train Epoch: 26 	Loss: 2.001120 Acc@1: 31.160440 (ε spent so far = 9.50, δ = 1e-05)
	Train Epoch: 26 	Loss: 2.001618 Acc@1: 31.249894 (ε spent so far = 9.51, δ = 1e-05)
	Train Epoch: 26 	Loss: 2.000432 Acc@1: 31.345940 (ε spent so far = 9.52, δ = 1e-05)
	Train Epoch: 26 	Loss: 1.998779 Acc@1: 31.426400 (ε spent so far = 9.54, δ = 1e-05)
	Train Epoch: 26 	Loss: 1.997228 Acc@1: 31.513516 (ε spent so far = 9.55, δ = 1e-05)
	Train Epoch: 26 	Loss: 1.995317 Acc@1: 31.480572 (ε spent so far = 9.56, δ = 1e-05)
	Train Epoch: 26 	Loss: 1.994484 Acc@1: 31.483641 (ε spent so far = 9.58, δ = 1e-05)
	Train Epoch: 26 	Loss: 1.995206 Acc@1: 31.403491 (ε spent so far = 9.59, δ = 1e-05)
	Train Epoch: 26 	Loss: 1.994557 Acc@1: 31.433560 (ε spent so far = 9.60, δ = 1e-05)
	Test set:Loss: 1.987372 Acc: 31.630000 
	Train Epoch: 27 	Loss: 1.992094 Acc@1: 30.931795 (ε spent so far = 9.62, δ = 1e-05)
	Train Epoch: 27 	Loss: 1.984718 Acc@1: 31.435316 (ε spent so far = 9.63, δ = 1e-05)
	Train Epoch: 27 	Loss: 1.981602 Acc@1: 31.629138 (ε spent so far = 9.64, δ = 1e-05)
	Train Epoch: 27 	Loss: 1.982183 Acc@1: 31.801031 (ε spent so far = 9.66, δ = 1e-05)
	Train Epoch: 27 	Loss: 1.981224 Acc@1: 31.899863 (ε spent so far = 9.67, δ = 1e-05)
	Train Epoch: 27 	Loss: 1.981518 Acc@1: 31.912200 (ε spent so far = 9.68, δ = 1e-05)
	Train Epoch: 27 	Loss: 1.981238 Acc@1: 31.876674 (ε spent so far = 9.70, δ = 1e-05)
	Train Epoch: 27 	Loss: 1.980337 Acc@1: 31.983141 (ε spent so far = 9.71, δ = 1e-05)
	Train Epoch: 27 	Loss: 1.978989 Acc@1: 32.049907 (ε spent so far = 9.72, δ = 1e-05)
	Train Epoch: 27 	Loss: 1.977837 Acc@1: 32.046730 (ε spent so far = 9.73, δ = 1e-05)
	Test set:Loss: 1.977766 Acc: 31.370000 
	Train Epoch: 28 	Loss: 1.968954 Acc@1: 31.248342 (ε spent so far = 9.75, δ = 1e-05)
	Train Epoch: 28 	Loss: 1.966882 Acc@1: 31.552817 (ε spent so far = 9.76, δ = 1e-05)
	Train Epoch: 28 	Loss: 1.968508 Acc@1: 31.976629 (ε spent so far = 9.77, δ = 1e-05)
	Train Epoch: 28 	Loss: 1.970724 Acc@1: 32.008490 (ε spent so far = 9.79, δ = 1e-05)
	Train Epoch: 28 	Loss: 1.974187 Acc@1: 31.638905 (ε spent so far = 9.80, δ = 1e-05)
	Train Epoch: 28 	Loss: 1.973311 Acc@1: 31.764551 (ε spent so far = 9.81, δ = 1e-05)
	Train Epoch: 28 	Loss: 1.971957 Acc@1: 31.855359 (ε spent so far = 9.83, δ = 1e-05)
	Train Epoch: 28 	Loss: 1.971139 Acc@1: 31.782791 (ε spent so far = 9.84, δ = 1e-05)
	Train Epoch: 28 	Loss: 1.970441 Acc@1: 31.741002 (ε spent so far = 9.85, δ = 1e-05)
	Train Epoch: 28 	Loss: 1.970364 Acc@1: 31.887506 (ε spent so far = 9.86, δ = 1e-05)
	Test set:Loss: 1.962129 Acc: 32.870000 
	Train Epoch: 29 	Loss: 1.960624 Acc@1: 32.562793 (ε spent so far = 9.88, δ = 1e-05)
	Train Epoch: 29 	Loss: 1.959114 Acc@1: 33.053706 (ε spent so far = 9.89, δ = 1e-05)
	Train Epoch: 29 	Loss: 1.956945 Acc@1: 32.944851 (ε spent so far = 9.90, δ = 1e-05)
	Train Epoch: 29 	Loss: 1.956986 Acc@1: 33.039840 (ε spent so far = 9.92, δ = 1e-05)
	Train Epoch: 29 	Loss: 1.953320 Acc@1: 33.225925 (ε spent so far = 9.93, δ = 1e-05)
	Train Epoch: 29 	Loss: 1.953315 Acc@1: 33.198560 (ε spent so far = 9.94, δ = 1e-05)
	Train Epoch: 29 	Loss: 1.954960 Acc@1: 33.128650 (ε spent so far = 9.96, δ = 1e-05)
	Train Epoch: 29 	Loss: 1.956436 Acc@1: 32.976053 (ε spent so far = 9.97, δ = 1e-05)
	Train Epoch: 29 	Loss: 1.957051 Acc@1: 32.845398 (ε spent so far = 9.98, δ = 1e-05)
	Train Epoch: 29 	Loss: 1.957253 Acc@1: 32.747943 (ε spent so far = 9.99, δ = 1e-05)
	Test set:Loss: 1.950953 Acc: 32.400000 
